"","cal_dt","cluster","sess"
"3796","2016-07-13","5",130779
"3797","2016-06-21","5",131598
"3798","2016-08-01","5",141008
"3799","2016-05-19","5",143629
"3800","2016-04-16","5",157532
"3801","2016-06-10","5",125138
"3802","2016-07-24","5",149985
"3803","2016-05-15","5",179349
"3804","2016-01-11","5",169582
"3805","2016-06-06","5",141823
"3806","2016-10-06","5",138085
"3807","2016-09-26","5",138902
"3808","2016-08-04","5",132941
"3809","2016-02-03","5",153409
"3810","2016-06-14","5",146396
"3811","2016-02-14","5",221788
"3812","2016-10-14","5",117468
"3813","2016-03-25","5",178634
"3814","2016-05-11","5",141782
"3815","2016-09-07","5",124356
"3816","2016-08-08","5",140155
"3817","2016-06-29","5",131847
"3818","2016-01-04","5",173875
"3819","2016-08-16","5",132435
"3820","2016-07-02","5",129478
"3821","2016-05-23","5",158400
"3822","2016-03-02","5",165562
"3823","2016-04-01","5",145499
"3824","2016-04-24","5",214863
"3825","2016-07-28","5",130337
"3826","2016-04-20","5",152646
"3827","2016-10-10","5",134448
"3828","2016-07-09","5",115156
"3829","2016-09-23","5",120279
"3830","2016-03-21","5",171044
"3831","2016-05-04","5",130511
"3832","2016-01-19","5",162937
"3833","2016-07-17","5",156197
"3834","2016-09-30","5",123052
"3835","2016-04-05","5",160084
"3836","2016-01-31","19",837680
"3837","2016-03-10","19",649737
"3838","2016-02-15","19",704427
"3839","2016-01-16","19",712569
"3840","2016-03-14","19",695461
"3841","2016-01-01","19",518934
"3842","2016-02-23","19",680726
"3843","2016-03-18","19",618381
"3844","2016-01-24","19",862511
"3845","2016-03-22","19",653050
"3846","2016-02-19","19",626924
"3847","2016-03-03","19",656724
"3848","2016-01-20","19",667376
"3849","2016-02-04","19",644482
"3850","2016-01-05","19",677753
"3851","2016-02-27","19",674344
"3852","2016-02-12","19",620392
"3853","2016-03-11","19",633567
"3854","2016-03-26","19",535341
"3855","2016-01-28","19",648948
"3856","2016-01-13","19",671257
"3857","2016-03-07","19",712337
"3858","2016-01-09","19",684685
"3859","2016-02-08","19",706805
"3860","2016-01-17","19",885265
"3861","2016-03-15","19",675032
"3862","2016-02-16","19",668101
"3863","2016-03-30","19",686197
"3864","2016-03-04","19",625795
"3865","2016-04-03","19",750117
"3866","2016-02-20","19",702184
"3867","2016-01-25","19",711502
"3868","2016-01-02","19",676422
"3869","2016-01-21","19",653301
"3870","2016-03-23","19",625467
"3871","2016-02-24","19",683142
"3872","2016-02-01","19",693749
"3873","2016-02-05","19",621592
"3874","2016-03-27","19",601634
"3875","2016-03-19","19",644495
"3876","2016-02-28","19",873017
"3877","2016-03-08","19",665858
"3878","2016-02-13","19",656419
"3879","2016-03-12","19",687279
"3880","2016-01-06","19",660963
"3881","2016-01-14","19",645624
"3882","2016-02-17","19",665398
"3883","2016-03-16","19",650667
"3884","2016-02-09","19",675455
"3885","2016-01-03","19",830899
"3886","2016-01-29","19",630209
"3887","2016-01-10","19",879785
"3888","2016-02-02","19",644727
"3889","2016-03-01","19",671405
"3890","2016-03-31","19",673823
"3891","2016-01-18","19",710817
"3892","2016-03-20","19",859088
"3893","2016-02-21","19",904307
"3894","2016-01-22","19",630957
"3895","2016-01-07","19",655260
"3896","2016-04-04","19",668397
"3897","2016-01-26","19",677697
"3898","2016-03-05","19",685238
"3899","2016-01-11","19",700322
"3900","2016-01-30","19",687029
"3901","2016-02-06","19",653784
"3902","2016-02-10","19",665440
"3903","2016-02-22","19",723754
"3904","2016-01-15","19",651798
"3905","2016-03-24","19",566784
"3906","2016-02-14","19",850504
"3907","2016-02-25","19",664334
"3908","2016-03-28","19",694423
"3909","2016-02-07","19",840059
"3910","2016-01-19","19",675313
"3911","2016-03-13","19",879372
"3912","2016-01-23","19",695634
"3913","2016-02-29","19",719835
"3914","2016-03-17","19",611145
"3915","2016-03-09","19",662882
"3916","2016-03-02","19",682872
"3917","2016-03-06","19",907504
"3918","2016-02-26","19",634695
"3919","2016-03-21","19",705260
"3920","2016-01-04","19",708630
"3921","2016-02-18","19",642211
"3922","2016-02-03","19",627399
"3923","2016-04-01","19",608798
"3924","2016-03-29","19",694246
"3925","2016-01-27","19",665590
"3926","2016-02-11","19",652549
"3927","2016-01-12","19",679770
"3928","2016-01-08","19",639900
"3929","2016-04-02","19",592103
"3930","2016-04-21","19",602823
"3931","2016-04-25","19",696719
"3932","2016-08-21","19",658360
"3933","2016-04-06","19",647893
"3934","2016-05-05","19",519618
"3935","2016-09-13","19",550780
"3936","2016-07-26","19",544372
"3937","2016-07-30","19",485964
"3938","2016-05-02","19",636647
"3939","2016-08-22","19",586638
"3940","2016-07-23","19",464381
"3941","2016-06-01","19",626437
"3942","2016-05-10","19",601994
"3943","2016-04-26","19",673496
"3944","2016-09-21","19",575592
"3945","2016-09-10","19",482658
"3946","2016-08-30","19",570781
"3947","2016-08-07","19",603413
"3948","2016-05-14","19",546616
"3949","2016-07-16","19",480997
"3950","2016-07-31","19",650469
"3951","2016-04-19","19",662661
"3952","2016-05-07","19",508226
"3953","2016-06-02","19",590334
"3954","2016-06-29","19",584961
"3955","2016-07-13","19",588398
"3956","2016-03-25","19",667272
"3957","2016-05-15","19",686571
"3958","2016-08-20","19",498992
"3959","2016-04-05","19",630254
"3960","2016-10-18","19",561616
"3961","2016-10-11","19",584365
"3962","2016-05-31","19",631974
"3963","2016-09-23","19",532850
"3964","2016-07-14","19",581420
"3965","2016-10-07","19",585501
"3966","2016-08-09","19",562802
"3967","2016-09-08","19",526008
"3968","2016-04-13","19",627278
"3969","2016-09-16","19",507587
"3970","2016-10-15","19",552725
"3971","2016-04-17","19",843527
"3972","2016-08-17","19",542419
"3973","2016-05-16","19",751550
"3974","2016-07-22","19",472742
"3975","2016-09-01","19",533097
"3976","2016-10-19","19",570081
"3977","2016-06-23","19",533820
"3978","2016-05-01","19",734359
"3979","2016-05-24","19",629985
"3980","2016-06-04","19",505329
"3981","2016-05-20","19",557464
"3982","2016-06-19","19",714566
"3983","2016-07-18","19",602634
"3984","2016-04-10","19",853870
"3985","2016-05-28","19",524453
"3986","2016-04-14","19",644406
"3987","2016-08-02","19",586116
"3988","2016-09-24","19",531488
"3989","2016-10-04","19",612337
"3990","2016-04-29","19",588086
"3991","2016-09-20","19",581937
"3992","2016-06-27","19",604682
"3993","2016-06-12","19",704463
"3994","2016-07-11","19",597412
"3995","2016-09-28","19",603867
"3996","2016-07-03","19",685046
"3997","2016-05-09","19",623170
"3998","2016-08-06","19",498014
"3999","2016-09-05","19",613272
"4000","2016-08-25","19",505536
"4001","2016-05-13","19",538288
"4002","2016-08-10","19",565003
"4003","2016-06-08","19",585011
"4004","2016-06-16","19",553997
"4005","2016-05-17","19",650955
"4006","2016-09-09","19",502266
"4007","2016-08-29","19",591073
"4008","2016-09-17","19",569048
"4009","2016-10-12","19",573093
"4010","2016-07-15","19",535172
"4011","2016-07-07","19",536226
"4012","2016-07-19","19",566419
"4013","2016-10-08","19",638778
"4014","2016-04-22","19",580922
"4015","2016-08-03","19",571956
"4016","2016-05-25","19",618512
"4017","2016-06-05","19",694373
"4018","2016-04-18","19",675838
"4019","2016-08-14","19",634191
"4020","2016-05-21","19",544231
"4021","2016-09-02","19",498233
"4022","2016-06-24","19",496210
"4023","2016-06-20","19",616303
"4024","2016-07-27","19",561507
"4025","2016-09-25","19",679028
"4026","2016-07-12","19",581309
"4027","2016-10-16","19",687289
"4028","2016-04-11","19",681998
"4029","2016-04-07","19",641025
"4030","2016-09-06","19",563123
"4031","2016-06-28","19",582508
"4032","2016-08-18","19",531032
"4033","2016-07-04","19",601572
"4034","2016-06-13","19",644734
"4035","2016-05-29","19",705814
"4036","2016-06-09","19",536870
"4037","2016-08-11","19",536062
"4038","2016-10-20","19",544341
"4039","2016-08-26","19",479111
"4040","2016-09-14","19",547181
"4041","2016-10-05","19",634926
"4042","2016-05-06","19",534585
"4043","2016-10-01","19",573983
"4044","2016-10-13","19",552389
"4045","2016-09-29","19",552364
"4046","2016-07-08","19",525628
"4047","2016-09-18","19",701405
"4048","2016-05-22","19",669443
"4049","2016-04-15","19",618844
"4050","2016-04-23","19",624869
"4051","2016-10-09","19",821345
"4052","2016-05-11","19",584850
"4053","2016-06-17","19",592045
"4054","2016-08-15","19",575211
"4055","2016-07-24","19",613448
"4056","2016-10-17","19",580488
"4057","2016-06-25","19",523403
"4058","2016-05-03","19",616694
"4059","2016-08-19","19",486288
"4060","2016-10-21","19",74500
"4061","2016-06-21","19",586090
"4062","2016-10-02","19",639152
"4063","2016-05-26","19",599172
"4064","2016-05-18","19",615708
"4065","2016-08-23","19",564306
"4066","2016-07-20","19",537561
"4067","2016-07-05","19",599144
"4068","2016-08-04","19",542010
"4069","2016-04-08","19",588220
"4070","2016-09-22","19",553591
"4071","2016-07-01","19",518470
"4072","2016-04-27","19",669674
"4073","2016-09-07","19",544888
"4074","2016-06-06","19",618834
"4075","2016-08-12","19",524947
"4076","2016-05-30","19",656850
"4077","2016-09-03","19",486060
"4078","2016-04-12","19",647905
"4079","2016-06-14","19",614873
"4080","2016-04-24","19",863251
"4081","2016-06-10","19",541077
"4082","2016-10-06","19",624736
"4083","2016-04-16","19",658573
"4084","2016-10-10","19",601789
"4085","2016-07-28","19",526898
"4086","2016-06-22","19",572056
"4087","2016-09-11","19",636671
"4088","2016-09-26","19",609079
"4089","2016-07-09","19",526983
"4090","2016-05-19","19",588934
"4091","2016-06-18","19",565151
"4092","2016-08-31","19",556310
"4093","2016-08-16","19",555925
"4094","2016-09-15","19",530951
"4095","2016-08-27","19",459153
"4096","2016-08-08","19",564132
"4097","2016-08-24","19",532147
"4098","2016-05-04","19",576210
"4099","2016-07-21","19",533905
"4100","2016-09-30","19",553300
"4101","2016-05-27","19",554893
"4102","2016-08-01","19",578053
"4103","2016-05-23","19",642072
"4104","2016-04-20","19",645066
"4105","2016-07-17","19",696024
"4106","2016-06-30","19",551658
"4107","2016-10-03","19",712329
"4108","2016-10-14","19",516815
"4109","2016-07-25","19",556485
"4110","2016-06-11","19",520192
"4111","2016-05-12","19",578259
"4112","2016-08-13","19",472317
"4113","2016-08-05","19",530073
"4114","2016-06-07","19",590907
"4115","2016-06-26","19",657533
"4116","2016-07-06","19",609251
"4117","2016-05-08","19",669895
"4118","2016-06-03","19",538044
"4119","2016-09-19","19",604982
"4120","2016-09-04","19",709566
"4121","2016-07-02","19",551606
"4122","2016-04-09","19",608279
"4123","2016-04-28","19",643524
"4124","2016-09-27","19",615534
"4125","2016-06-15","19",628276
"4126","2016-09-12","19",577277
"4127","2016-07-29","19",504372
"4128","2016-08-28","19",595871
"4129","2016-07-10","19",640003
"4130","2016-04-30","19",564742
"4131","2016-04-23","11",309076
"4132","2016-08-19","11",243645
"4133","2016-02-25","11",318296
"4134","2016-09-29","11",260596
"4135","2016-07-20","11",243026
"4136","2016-05-22","11",348704
"4137","2016-07-16","11",238538
"4138","2016-06-17","11",273823
"4139","2016-09-14","11",261675
"4140","2016-06-21","11",275410
"4141","2016-04-19","11",308841
"4142","2016-05-03","11",310333
"4143","2016-08-15","11",286435
"4144","2016-07-01","11",250834
"4145","2016-04-04","11",322813
"4146","2016-06-02","11",303368
"4147","2016-03-24","11",270965
"4148","2016-03-05","11",344748
"4149","2016-05-18","11",296530
"4150","2016-08-23","11",274071
"4151","2016-01-03","11",401840
"4152","2016-07-09","11",242310
"4153","2016-09-18","11",336211
"4154","2016-05-26","11",293676
"4155","2016-06-25","11",280639
"4156","2016-07-24","11",301774
"4157","2016-09-22","11",263049
"4158","2016-10-02","11",313045
"4159","2016-04-08","11",285585
"4160","2016-09-03","11",246852
"4161","2016-07-05","11",280903
"4162","2016-04-27","11",318768
"4163","2016-02-10","11",325232
"4164","2016-08-04","11",270198
"4165","2016-06-06","11",288270
"4166","2016-10-10","11",284764
"4167","2016-03-09","11",315685
"4168","2016-01-11","11",335007
"4169","2016-08-08","11",290717
"4170","2016-06-10","11",259283
"4171","2016-07-13","11",269266
"4172","2016-01-26","11",325683
"4173","2016-05-07","11",252038
"4174","2016-05-11","11",279395
"4175","2016-01-07","11",322908
"4176","2016-06-29","11",270141
"4177","2016-02-29","11",334589
"4178","2016-08-31","11",267050
"4179","2016-07-28","11",271492
"4180","2016-09-11","11",314316
"4181","2016-08-12","11",269445
"4182","2016-09-30","11",258050
"4183","2016-08-27","11",238639
"4184","2016-09-26","11",291662
"4185","2016-03-28","11",383116
"4186","2016-02-06","11",316046
"4187","2016-04-12","11",299035
"4188","2016-10-06","11",286061
"4189","2016-03-13","11",423256
"4190","2016-05-19","11",287309
"4191","2016-04-20","11",298086
"4192","2016-09-07","11",259535
"4193","2016-05-30","11",330936
"4194","2016-01-30","11",340292
"4195","2016-01-04","11",341532
"4196","2016-02-14","11",428155
"4197","2016-01-23","11",337247
"4198","2016-08-16","11",269995
"4199","2016-03-17","11",285688
"4200","2016-02-22","11",347697
"4201","2016-03-21","11",334532
"4202","2016-01-19","11",318911
"4203","2016-01-15","11",314209
"4204","2016-06-14","11",298792
"4205","2016-04-16","11",308099
"4206","2016-05-15","11",351223
"4207","2016-04-01","11",287981
"4208","2016-08-20","11",263217
"4209","2016-09-15","11",252420
"4210","2016-02-03","11",304187
"4211","2016-09-19","11",289412
"4212","2016-01-27","11",319458
"4213","2016-06-22","11",266241
"4214","2016-03-25","11",348561
"4215","2016-03-10","11",309291
"4216","2016-01-12","11",323034
"4217","2016-06-18","11",283206
"4218","2016-04-05","11",323343
"4219","2016-02-26","11",303611
"4220","2016-04-09","11",286050
"4221","2016-07-21","11",249034
"4222","2016-02-07","11",421594
"4223","2016-05-23","11",314309
"4224","2016-02-11","11",310215
"4225","2016-05-08","11",329693
"4226","2016-02-18","11",310131
"4227","2016-01-31","11",419958
"4228","2016-09-04","11",359371
"4229","2016-03-02","11",325279
"4230","2016-01-20","11",319160
"4231","2016-04-24","11",413425
"4232","2016-07-25","11",271122
"4233","2016-08-24","11",258603
"4234","2016-09-23","11",254336
"4235","2016-01-08","11",310810
"4236","2016-06-03","11",275301
"4237","2016-04-13","11",299334
"4238","2016-07-17","11",317616
"4239","2016-08-05","11",257091
"4240","2016-07-02","11",261189
"4241","2016-05-27","11",276594
"4242","2016-06-30","11",259597
"4243","2016-03-06","11",430402
"4244","2016-10-07","11",270670
"4245","2016-04-28","11",303573
"4246","2016-07-10","11",303261
"4247","2016-05-12","11",273876
"4248","2016-07-06","11",273261
"4249","2016-09-27","11",289351
"4250","2016-03-14","11",324663
"4251","2016-05-31","11",305683
"4252","2016-03-29","11",337511
"4253","2016-09-08","11",252908
"4254","2016-08-01","11",290984
"4255","2016-08-09","11",283692
"4256","2016-06-26","11",323794
"4257","2016-02-15","11",339980
"4258","2016-06-11","11",259474
"4259","2016-05-04","11",255975
"4260","2016-04-21","11",280918
"4261","2016-05-20","11",280174
"4262","2016-05-16","11",376813
"4263","2016-10-03","11",346000
"4264","2016-08-17","11",263577
"4265","2016-03-18","11",294987
"4266","2016-09-12","11",271863
"4267","2016-01-01","11",260639
"4268","2016-04-17","11",400315
"4269","2016-08-28","11",324337
"4270","2016-01-16","11",347168
"4271","2016-06-19","11",369850
"4272","2016-06-07","11",283805
"4273","2016-07-29","11",258415
"4274","2016-03-26","11",267854
"4275","2016-07-22","11",239698
"4276","2016-01-09","11",331034
"4277","2016-03-22","11",311534
"4278","2016-08-13","11",247474
"4279","2016-04-02","11",279168
"4280","2016-07-14","11",260888
"4281","2016-02-04","11",311752
"4282","2016-02-19","11",301844
"4283","2016-06-23","11",250258
"4284","2016-08-21","11",345689
"4285","2016-04-25","11",326842
"4286","2016-06-15","11",295134
"4287","2016-03-03","11",313726
"4288","2016-09-01","11",260289
"4289","2016-02-23","11",325475
"4290","2016-05-09","11",293469
"4291","2016-09-20","11",274981
"4292","2016-01-05","11",331578
"4293","2016-07-30","11",250708
"4294","2016-07-03","11",329970
"4295","2016-09-05","11",292859
"4296","2016-05-05","11",265261
"4297","2016-10-08","11",286207
"4298","2016-06-27","11",283339
"4299","2016-06-08","11",280783
"4300","2016-08-25","11",249053
"4301","2016-08-02","11",293440
"4302","2016-06-04","11",251263
"4303","2016-02-08","11",342298
"4304","2016-07-07","11",241825
"4305","2016-08-06","11",259002
"4306","2016-08-29","11",293666
"4307","2016-09-24","11",253023
"4308","2016-01-24","11",429999
"4309","2016-09-16","11",252890
"4310","2016-07-11","11",276705
"4311","2016-07-26","11",261189
"4312","2016-07-18","11",263730
"4313","2016-10-04","11",280521
"4314","2016-04-10","11",374206
"4315","2016-05-01","11",363190
"4316","2016-04-06","11",304920
"4317","2016-02-27","11",321919
"4318","2016-06-12","11",363216
"4319","2016-01-13","11",320090
